#SRC:M87,DATE(MJD):58228,FREQ:229.071GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
23.59583330,AA,GL,-2649363712.0000,-6905857536.0000,0.08504652,4.9825,0.01598437
23.59583330,AA,AX,841798.3750,-1729044.1250,1.09334073,-0.3307,0.00853884
23.59583330,AA,PV,-4363288064.0000,-4475001344.0000,0.13708679,0.2860,0.00311303
23.59583330,AX,PV,-4364132352.0000,-4473274880.0000,0.12855375,3.5340,0.03119611
23.59583330,AX,GL,-2650188288.0000,-6904133632.0000,0.26989708,82.5636,0.15381479
23.59583330,GL,PV,-1713987456.0000,2430855424.0000,0.07503143,-5.0737,0.05725009
23.59861135,AA,GL,-2647847168.0000,-6906276864.0000,0.06347717,4.8761,0.01631520
23.59861135,AA,AX,841643.5625,-1728912.3750,1.09276494,-0.2965,0.00919531
23.59861135,AA,PV,-4364073984.0000,-4475684352.0000,0.13495248,-0.2111,0.00324350
23.59861135,AX,GL,-2648688896.0000,-6904548352.0000,0.07304925,-68.3443,0.15904245
23.59861135,AX,PV,-4364915712.0000,-4473955328.0000,0.13501009,-4.7797,0.03161581
23.59861135,GL,PV,-1716226944.0000,2430592256.0000,0.07887612,-23.0053,0.05611604
23.60138941,AA,GL,-2646346752.0000,-6906691072.0000,0.06966799,12.4964,0.01512958
23.60138941,AA,AX,841488.2500,-1728780.7500,1.09406969,-0.4798,0.00857727
23.60138941,AA,PV,-4364857856.0000,-4476367360.0000,0.12385505,-0.1154,0.00300742
23.60138941,AX,GL,-2647195904.0000,-6904960512.0000,0.17092689,125.3157,0.16344223
23.60138941,AX,PV,-4365699072.0000,-4474638336.0000,0.11441150,-1.3902,0.03183019
23.60138941,GL,PV,-1718578816.0000,2430315520.0000,0.06278540,-57.4523,0.05856194
23.60416603,AA,GL,-2644875008.0000,-6907097088.0000,0.07490379,-7.0419,0.02069246
23.60416603,AA,AX,841332.5000,-1728649.1250,1.09424342,-0.2378,0.00915947
23.60416603,AX,GL,-2645686272.0000,-6905376768.0000,0.14369456,-9.6490,0.13310739
23.60416603,GL,PV,-1720750976.0000,2430059520.0000,0.09054592,-59.9812,0.05855145
23.60694408,AA,AX,841176.3125,-1728517.5000,1.09414827,-0.4029,0.00859696
23.60694408,AA,GL,-2643341568.0000,-6907518976.0000,0.06322089,4.4354,0.01340070
23.60694408,AX,GL,-2644182784.0000,-6905790464.0000,0.26155089,-22.9632,0.18104805
23.60694408,GL,PV,-1723077120.0000,2429785088.0000,0.01598252,-53.7323,0.05618343
23.60972214,AA,AX,841019.6875,-1728385.8750,1.09327147,-0.0643,0.00933872
23.60972214,AA,PV,-4367195136.0000,-4478416896.0000,0.12611996,0.3663,0.00318127
23.60972214,AX,PV,-4368036352.0000,-4476688384.0000,0.12417716,-10.9168,0.03283314
23.60972214,GL,PV,-1725358592.0000,2429515264.0000,0.08228102,-46.7360,0.05620263
23.61250019,AA,PV,-4367969792.0000,-4479099904.0000,0.12176140,0.3846,0.00323785
23.61250019,AA,AX,840862.6250,-1728254.2500,1.09428505,-0.0617,0.00842458
23.61250019,AX,GL,-2641199360.0000,-6906609664.0000,0.16200987,-49.8726,0.14926063
23.61250019,AX,PV,-4368810496.0000,-4477371904.0000,0.11823171,-15.7614,0.02912165
23.61527824,AA,PV,-4368741888.0000,-4479783936.0000,0.12642067,-0.8728,0.00327131
23.61527824,AA,GL,-2638823424.0000,-6908759040.0000,0.08349310,-0.6208,0.01642061
23.61527824,AA,AX,840705.0625,-1728122.6250,1.09420630,-0.5653,0.00857507
23.61527824,AX,GL,-2639664128.0000,-6907030528.0000,0.22000100,-45.7227,0.14738577
23.61527824,AX,PV,-4369582592.0000,-4478055424.0000,0.12231791,-18.2046,0.02935923
23.61527824,GL,PV,-1729873408.0000,2428979968.0000,0.10547783,-10.3838,0.05740220
23.66805553,AA,PV,-4382972416.0000,-4492793856.0000,0.11550182,-0.2412,0.00336979
23.66805553,AA,GL,-2609914880.0000,-6916561408.0000,0.07857616,-5.7612,0.01678625
23.66805553,AX,GL,-2610724352.0000,-6914843136.0000,0.11468040,-2.1379,0.14353982
23.66805553,AX,PV,-4383810048.0000,-4491068416.0000,0.12322625,11.7724,0.02822151
23.66805553,GL,PV,-1773057536.0000,2423767296.0000,0.11189641,25.5007,0.05671802
23.67083359,AA,GL,-2608379392.0000,-6916969472.0000,0.08204620,-20.7892,0.01442348
23.67083359,AA,AX,837460.7500,-1725496.7500,1.09320143,-0.4007,0.00768306
23.67083359,AA,PV,-4383697920.0000,-4493479936.0000,0.11340856,0.0966,0.00289412
23.67083359,GL,PV,-1775307392.0000,2423491072.0000,0.05250164,-48.7591,0.05786265
23.67361164,AA,GL,-2606842624.0000,-6917377536.0000,0.05877245,-0.8554,0.01408280
23.67361164,AA,AX,837293.8750,-1725365.6250,1.09287700,-0.4548,0.00778672
23.67361164,AA,PV,-4384421376.0000,-4494166016.0000,0.11805185,-0.1080,0.00282744
23.67361164,AX,GL,-2607672064.0000,-6915654144.0000,0.15795692,129.0437,0.15935616
23.67361164,AX,PV,-4385258496.0000,-4492440576.0000,0.11238447,-19.5457,0.03133925
23.67361164,GL,PV,-1777567488.0000,2423213056.0000,0.14095319,-11.9066,0.05786993
23.67638826,AA,GL,-2605304320.0000,-6917785600.0000,0.05909914,-7.0064,0.01495300
23.67638826,AA,PV,-4385142272.0000,-4494852096.0000,0.12660748,-0.0097,0.00300359
23.67638826,AA,AX,837126.5625,-1725234.6250,1.09310665,-0.4139,0.00764420
23.67638826,AX,GL,-2606141440.0000,-6916060160.0000,0.11102562,-42.5871,0.14436813
23.67638826,AX,PV,-4385979392.0000,-4493126656.0000,0.11491092,0.5877,0.02899089
23.67916632,AA,GL,-2603764736.0000,-6918193152.0000,0.05248576,-7.3248,0.01669089
23.67916632,AA,AX,836958.7500,-1725103.6250,1.09342690,-0.3401,0.00773657
23.67916632,AX,GL,-2604581120.0000,-6916473344.0000,0.21299548,-31.6083,0.13360042
23.67916632,GL,PV,-1782096256.0000,2422654720.0000,0.10236334,-6.8113,0.05675382
23.68194437,AA,GL,-2602236672.0000,-6918596608.0000,0.07316674,-25.3373,0.01378581
23.68194437,AA,AX,836790.5000,-1724972.7500,1.09321234,-0.6509,0.00799971
23.68194437,AA,PV,-4386577408.0000,-4496224768.0000,0.11882575,-1.3535,0.00271588
23.68194437,AX,GL,-2603060480.0000,-6916875264.0000,0.11668986,-99.6800,0.16721921
23.68194437,AX,PV,-4387414016.0000,-4494499840.0000,0.11280630,28.8349,0.03360360
23.68194437,GL,PV,-1784353536.0000,2422375680.0000,0.04080089,6.4146,0.05677652
23.68472242,AA,PV,-4387291648.0000,-4496911360.0000,0.11917600,-0.0743,0.00292881
23.68472242,AX,GL,-2601518080.0000,-6917282304.0000,0.15633704,24.1649,0.15209820
23.68472242,AX,PV,-4388128256.0000,-4495186432.0000,0.11818537,2.5396,0.03057628
23.68472242,GL,PV,-1786609920.0000,2422096128.0000,0.06462314,32.7770,0.05679825
23.68750048,AA,GL,-2599140352.0000,-6919413248.0000,0.06817305,-5.5503,0.01541110
23.68750048,AA,PV,-4388003328.0000,-4497597952.0000,0.12037180,0.3590,0.00303665
